id_play,quarter,game_clock,dribble,threept,player_id,x,y,speed,team
6029448,3,388.68,1,0,off3,8.70701,27.06217,NA,off
6029448,3,388.68,1,0,off4,6.91029,30.59352,NA,off
6029448,3,388.68,1,0,def1,4.42043,29.7661,NA,def
6029448,3,388.68,1,0,def2,6.53825,11.15962,NA,def
6029448,3,388.68,1,0,def3,9.34129,27.63084,NA,def
6029448,3,388.68,1,0,def4,13.66459,15.03239,NA,def
6029448,3,388.68,1,0,def5,9.15501,23.07233,NA,def
6031568,3,386.56,0,0,ball,6.91859,24.38297,NA,ball
6031568,3,386.56,0,0,shooter,7.67557,24.76211,2.208392642,off
6031568,3,386.56,0,0,off1,23.83014,32.069,NA,off
6031568,3,386.56,0,0,off2,32.73432,40.8693,NA,off
6031568,3,386.56,0,0,off3,12.04915,2.45598,NA,off
6031568,3,386.56,0,0,off4,7.3659,17.72292,NA,off
6031568,3,386.56,0,0,def1,4.36067,29.09221,NA,def
6031568,3,386.56,0,0,def2,12.01613,4.35343,NA,def
6031568,3,386.56,0,0,def3,6.86278,26.49317,NA,def
6031568,3,386.56,0,0,def4,10.13755,16.23053,NA,def
6031568,3,386.56,0,0,def5,4.28309,20.19143,NA,def
6116886,3,352.24,1,0,ball,5.13318,14.26039,NA,ball
6116886,3,352.24,1,0,shooter,5.7702,14.78038,4.888344737,off
6116886,3,352.24,1,0,off1,6.8917,47.00087,NA,off
6116886,3,352.24,1,0,off2,29.75916,12.40601,NA,off
6116886,3,352.24,1,0,off3,31.11345,38.90228,NA,off
6116886,3,352.24,1,0,off4,7.18594,30.17919,NA,off
6116886,3,352.24,1,0,def1,5.69203,31.56858,NA,def
6116886,3,352.24,1,0,def2,15.91353,27.91112,NA,def
6116886,3,352.24,1,0,def3,6.668,18.00734,NA,def
6116886,3,352.24,1,0,def4,14.52693,17.95113,NA,def
6116886,3,352.24,1,0,def5,7.02818,27.30025,NA,def
6178685,3,320.44,1,0,ball,8.48452,39.71014,NA,ball
6178685,3,320.44,1,0,shooter,8.36826,41.01244,3.150895325,off
6178685,3,320.44,1,0,off1,7.53384,1.58285,NA,off
6178685,3,320.44,1,0,off2,19.57724,4.44832,NA,off
6178685,3,320.44,1,0,off3,33.41577,28.80344,NA,off
6178685,3,320.44,1,0,off4,16.45396,37.59828,NA,off
6178685,3,320.44,1,0,def1,12.61558,41.54023,NA,def
6178685,3,320.44,1,0,def2,15.16537,30.45087,NA,def
6178685,3,320.44,1,0,def3,5.81786,19.02146,NA,def
6178685,3,320.44,1,0,def4,7.63066,33.00515,NA,def
6178685,3,320.44,1,0,def5,13.64902,17.69683,NA,def
6196165,3,302.96,1,0,ball,5.00904,4.03551,NA,ball
6196165,3,302.96,1,0,shooter,5.38574,3.35635,1.798930259,off
6196165,3,302.96,1,0,off1,5.35954,45.7426,NA,off
6196165,3,302.96,1,0,off2,31.12053,42.24787,NA,off
6196165,3,302.96,1,0,off3,13.56481,20.57992,NA,off
6196165,3,302.96,1,0,off4,22.64536,22.98883,NA,off
6196165,3,302.96,1,0,def1,6.67514,29.64696,NA,def
6196165,3,302.96,1,0,def2,16.34752,31.94277,NA,def
6196165,3,302.96,1,0,def3,9.15402,20.40287,NA,def
6196165,3,302.96,1,0,def4,6.20175,7.50516,NA,def
6196165,3,302.96,1,0,def5,8.1566,5.88746,NA,def
6280243,3,284.88,1,0,ball,6.29906,28.7412,NA,ball
6280243,3,284.88,1,0,shooter,8.55653,28.65369,10.69042419,off
6280243,3,284.88,1,0,off1,6.84385,12.04056,NA,off
6280243,3,284.88,1,0,off2,20.94206,9.92033,NA,off
6280243,3,284.88,1,0,off3,8.90298,23.60899,NA,off
6280243,3,284.88,1,0,off4,12.36354,20.74504,NA,off
6280243,3,284.88,1,0,def1,13.92207,17.47371,NA,def
6280243,3,284.88,1,0,def2,10.53958,27.93541,NA,def
6280243,3,284.88,1,0,def3,10.27535,21.61572,NA,def
6280243,3,284.88,1,0,def4,4.23037,16.47549,NA,def
6280243,3,284.88,1,0,def5,7.27256,25.02748,NA,def
6304842,3,260.28,0,1,ball,30.08504,25.86452,NA,ball
6304842,3,260.28,0,1,shooter,29.97221,26.35093,0.31375674,off
6304842,3,260.28,0,1,off1,12.52999,1.46637,NA,off
6304842,3,260.28,0,1,off2,21.33234,2.22801,NA,off
6304842,3,260.28,0,1,off3,12.89621,47.21755,NA,off
6304842,3,260.28,0,1,off4,-0.0098,11.88805,NA,off
6304842,3,260.28,0,1,def1,25.01376,25.54722,NA,def
6304842,3,260.28,0,1,def2,8.19643,15.21607,NA,def
6304842,3,260.28,0,1,def3,19.86528,15.62167,NA,def
6304842,3,260.28,0,1,def4,3.17936,18.24508,NA,def
6304842,3,260.28,0,1,def5,14.00158,35.41972,NA,def
6565277,3,245.88,1,0,ball,16.39533,19.24894,NA,ball
6565277,3,245.88,1,0,shooter,17.04159,19.6461,3.330981838,off
6565277,3,245.88,1,0,off1,39.76076,26.03962,NA,off
6565277,3,245.88,1,0,off2,3.48242,3.68343,NA,off
6565277,3,245.88,1,0,off3,15.31604,3.40441,NA,off
6565277,3,245.88,1,0,off4,7.72865,33.42956,NA,off
6565277,3,245.88,1,0,def1,18.53845,22.43905,NA,def
6565277,3,245.88,1,0,def2,12.88055,14.50147,NA,def
6565277,3,245.88,1,0,def3,18.10958,23.11618,NA,def
6565277,3,245.88,1,0,def4,7.56681,31.2298,NA,def
6565277,3,245.88,1,0,def5,9.67106,21.51044,NA,def
6594677,3,216.48,1,0,ball,2.99229,40.83197,NA,ball
6594677,3,216.48,1,0,shooter,3.29183,41.35824,3.587139747,off
6594677,3,216.48,1,0,off1,22.41143,36.12679,NA,off
6594677,3,216.48,1,0,off2,32.7172,23.0922,NA,off
6594677,3,216.48,1,0,off3,14.74977,3.39762,NA,off
6594677,3,216.48,1,0,off4,7.45337,22.42279,NA,off
6594677,3,216.48,1,0,def1,20.38724,23.29811,NA,def
6594677,3,216.48,1,0,def2,11.63045,18.27032,NA,def
6594677,3,216.48,1,0,def3,16.18513,35.26262,NA,def
6594677,3,216.48,1,0,def4,4.10701,30.94161,NA,def
6594677,3,216.48,1,0,def5,5.43905,41.3265,NA,def
6608876,3,202.28,0,1,ball,14.14872,3.47898,NA,ball
6608876,3,202.28,0,1,shooter,14.56392,2.30029,1.029120546,off
6608876,3,202.28,0,1,off1,0.84943,16.97175,NA,off
6608876,3,202.28,0,1,off2,8.74054,28.94226,NA,off
6608876,3,202.28,0,1,off3,30.32554,36.12247,NA,off
6608876,3,202.28,0,1,off4,25.74951,26.64241,NA,off
6608876,3,202.28,0,1,def1,5.07557,18.54701,NA,def
6608876,3,202.28,0,1,def2,16.06245,29.98128,NA,def
6608876,3,202.28,0,1,def3,11.16926,26.80612,NA,def
6608876,3,202.28,0,1,def4,13.67536,6.81857,NA,def
6608876,3,202.28,0,1,def5,17.95008,24.80108,NA,def
6627956,3,183.2,1,0,ball,19.37818,12.76585,NA,ball
6627956,3,183.2,1,0,shooter,19.5642,12.80716,2.628357011,off
6627956,3,183.2,1,0,off1,7.52724,31.94049,NA,off
6627956,3,183.2,1,0,off2,7.87595,1.53115,NA,off
6627956,3,183.2,1,0,off3,19.96006,16.88031,NA,off
6627956,3,183.2,1,0,off4,27.49994,37.45377,NA,off
6627956,3,183.2,1,0,def1,8.65518,31.14719,NA,def
6627956,3,183.2,1,0,def2,21.27971,17.06452,NA,def
6627956,3,183.2,1,0,def3,15.58778,26.86674,NA,def
6627956,3,183.2,1,0,def4,9.7791,11.01293,NA,def
6627956,3,183.2,1,0,def5,13.05296,18.95188,NA,def
6646476,3,164.68,1,0,ball,5.67766,27.96927,NA,ball
6646476,3,164.68,1,0,shooter,6.48788,27.8263,12.21069977,off
6646476,3,164.68,1,0,off1,22.56323,40.39245,NA,off
6646476,3,164.68,1,0,off2,3.91973,22.73966,NA,off
6646476,3,164.68,1,0,off3,30.6111,14.68001,NA,off
6646476,3,164.68,1,0,off4,10.93652,35.5683,NA,off
6646476,3,164.68,1,0,def1,17.90519,25.06696,NA,def
6646476,3,164.68,1,0,def2,19.20266,12.27869,NA,def
6646476,3,164.68,1,0,def3,16.38864,41.99361,NA,def
6646476,3,164.68,1,0,def4,10.78548,25.20631,NA,def
6646476,3,164.68,1,0,def5,5.04817,23.94294,NA,def
6669755,3,141.4,0,0,ball,5.52471,22.83695,NA,ball
6669755,3,141.4,0,0,shooter,3.92948,22.35197,2.786467704,off
6669755,3,141.4,0,0,off1,27.0638,24.70349,NA,off
6669755,3,141.4,0,0,off2,7.00661,47.67759,NA,off
6669755,3,141.4,0,0,off3,25.34742,41.99652,NA,off
6669755,3,141.4,0,0,off4,28.28837,11.81417,NA,off
6669755,3,141.4,0,0,def1,5.20346,22.4792,NA,def
6669755,3,141.4,0,0,def2,10.5227,24.73109,NA,def
6669755,3,141.4,0,0,def3,7.49871,37.49451,NA,def
6669755,3,141.4,0,0,def4,8.33094,25.81399,NA,def
6669755,3,141.4,0,0,def5,14.75639,16.74054,NA,def
6837471,3,119.68,0,1,ball,18.05978,44.82934,NA,ball
6837471,3,119.68,0,1,shooter,18.45994,45.14213,1.054447308,off
6837471,3,119.68,0,1,off1,22.70152,16.05359,NA,off
6837471,3,119.68,0,1,off2,3.83122,47.51231,NA,off
6837471,3,119.68,0,1,off3,27.96083,23.7572,NA,off
6837471,3,119.68,0,1,off4,11.53963,28.42729,NA,off
6837471,3,119.68,0,1,def1,17.42981,40.33078,NA,def
6837471,3,119.68,0,1,def2,18.98,14.27481,NA,def
6837471,3,119.68,0,1,def3,8.39691,39.68372,NA,def
6837471,3,119.68,0,1,def4,16.47983,24.02153,NA,def
6837471,3,119.68,0,1,def5,8.97186,28.62913,NA,def
7029507,3,60,0,1,ball,21.66618,42.00099,NA,ball
7029507,3,60,0,1,shooter,21.77733,42.32973,3.553751808,off
7029507,3,60,0,1,off1,23.31358,4.04134,NA,off
7029507,3,60,0,1,off2,32.96051,30.82409,NA,off
7029507,3,60,0,1,off3,8.28875,31.18331,NA,off
7029507,3,60,0,1,off4,11.4935,41.15215,NA,off
7029507,3,60,0,1,def1,15.59595,15.50135,NA,def
7029507,3,60,0,1,def2,25.92495,30.37383,NA,def
7029507,3,60,0,1,def3,10.17244,39.4262,NA,def
7029507,3,60,0,1,def4,5.3431,29.15156,NA,def
7029507,3,60,0,1,def5,18.45911,37.4322,NA,def
7060907,3,47.74,1,0,ball,12.51216,24.06078,NA,ball
7060907,3,47.74,1,0,shooter,13.41531,24.07345,8.590281592,off
7060907,3,47.74,1,0,off1,8.33117,47.2387,NA,off
7060907,3,47.74,1,0,off2,7.66812,3.01022,NA,off
7060907,3,47.74,1,0,off3,33.82799,26.12917,NA,off
7060907,3,47.74,1,0,off4,6.32343,30.09593,NA,off
7060907,3,47.74,1,0,def1,6.31056,9.2715,NA,def
7060907,3,47.74,1,0,def2,10.95137,22.2346,NA,def
7060907,3,47.74,1,0,def3,9.02909,35.75216,NA,def
7060907,3,47.74,1,0,def4,6.19334,24.4943,NA,def
7060907,3,47.74,1,0,def5,19.65114,23.57537,NA,def
7063107,3,45.54,0,0,ball,8.39624,25.83367,NA,ball
7063107,3,45.54,0,0,shooter,7.38883,28.72584,1.510560152,off
7063107,3,45.54,0,0,off1,25.94735,38.1479,NA,off
7063107,3,45.54,0,0,off2,18.76244,42.75726,NA,off
7063107,3,45.54,0,0,off3,22.90671,8.34765,NA,off
7063107,3,45.54,0,0,off4,42.28267,25.57515,NA,off
7063107,3,45.54,0,0,def1,11.90465,14.94288,NA,def
7063107,3,45.54,0,0,def2,12.41068,22.50369,NA,def
7063107,3,45.54,0,0,def3,4.29867,31.27098,NA,def
7063107,3,45.54,0,0,def4,6.36244,26.53335,NA,def
7063107,3,45.54,0,0,def5,6.66574,25.6179,NA,def
7079027,3,29.62,1,0,ball,3.49136,21.7683,NA,ball
7079027,3,29.62,1,0,shooter,5.08511,21.31665,3.69877947,off
7079027,3,29.62,1,0,off1,30.44766,8.40688,NA,off
7079027,3,29.62,1,0,off2,6.99916,27.26595,NA,off
7079027,3,29.62,1,0,off3,36.64109,21.3312,NA,off
7079027,3,29.62,1,0,off4,10.59117,15.22279,NA,off
7079027,3,29.62,1,0,def1,18.92251,18.29321,NA,def
7079027,3,29.62,1,0,def2,17.82878,29.33882,NA,def
7079027,3,29.62,1,0,def3,4.94354,10.23728,NA,def
7079027,3,29.62,1,0,def4,5.9112,23.16323,NA,def
7079027,3,29.62,1,0,def5,6.64868,18.24169,NA,def
7190585,3,5.56,1,0,ball,4.697,25.23407,NA,ball
7190585,3,5.56,1,0,shooter,7.16742,24.66806,2.706073736,off
7190585,3,5.56,1,0,off1,11.19563,45.16576,NA,off
7190585,3,5.56,1,0,off2,6.63586,24.50865,NA,off
7190585,3,5.56,1,0,off3,12.18676,3.38207,NA,off
7190585,3,5.56,1,0,off4,6.53821,31.46406,NA,off
7190585,3,5.56,1,0,def1,7.5282,14.23286,NA,def
7190585,3,5.56,1,0,def2,7.81285,36.87485,NA,def
7190585,3,5.56,1,0,def3,6.67384,21.73418,NA,def
7190585,3,5.56,1,0,def4,6.94143,31.14,NA,def
7190585,3,5.56,1,0,def5,7.90461,21.52431,NA,def
7653335,4,703.8,1,0,ball,13.75474,27.56711,NA,ball
7653335,4,703.8,1,0,shooter,13.81144,27.79801,9.664068725,off
7653335,4,703.8,1,0,off1,29.90778,16.90902,NA,off
7653335,4,703.8,1,0,off2,3.99069,14.67638,NA,off
7653335,4,703.8,1,0,off3,12.50469,1.75979,NA,off
7653335,4,703.8,1,0,off4,6.47073,34.9626,NA,off
7653335,4,703.8,1,0,def1,15.11465,26.91184,NA,def
7653335,4,703.8,1,0,def2,16.94674,8.42633,NA,def
7653335,4,703.8,1,0,def3,5.54946,19.46974,NA,def
7653335,4,703.8,1,0,def4,13.85879,22.79777,NA,def
7653335,4,703.8,1,0,def5,9.32924,28.77209,NA,def
7843971,4,640.16,1,0,ball,14.09908,21.7935,NA,ball
7843971,4,640.16,1,0,shooter,14.33561,22.59239,3.066780181,off
7843971,4,640.16,1,0,off1,40.69012,17.16069,NA,off
7843971,4,640.16,1,0,off2,3.19385,48.57914,NA,off
7843971,4,640.16,1,0,off3,8.87086,1.3997,NA,off
7843971,4,640.16,1,0,off4,3.80189,31.67552,NA,off
7843971,4,640.16,1,0,def1,26.45535,20.07835,NA,def
7843971,4,640.16,1,0,def2,9.65171,13.23035,NA,def
7843971,4,640.16,1,0,def3,6.1132,34.31151,NA,def
7843971,4,640.16,1,0,def4,10.75255,23.43403,NA,def
7843971,4,640.16,1,0,def5,16.26003,22.04357,NA,def
7883090,4,624.04,1,0,ball,4.99398,27.34716,NA,ball
7883090,4,624.04,1,0,shooter,5.05518,28.05476,8.551876071,off
7883090,4,624.04,1,0,off1,15.73356,33.58726,NA,off
7883090,4,624.04,1,0,off2,7.929,2.68731,NA,off
7883090,4,624.04,1,0,off3,14.57499,2.44729,NA,off
7883090,4,624.04,1,0,off4,24.6971,14.25911,NA,off
7883090,4,624.04,1,0,def1,12.1932,32.29883,NA,def
7883090,4,624.04,1,0,def2,9.36129,17.0984,NA,def
7883090,4,624.04,1,0,def3,4.71714,30.46041,NA,def
7883090,4,624.04,1,0,def4,4.25597,17.1944,NA,def
7883090,4,624.04,1,0,def5,8.59877,25.33745,NA,def
8089487,4,572.64,1,0,ball,15.70896,21.81351,NA,ball
8089487,4,572.64,1,0,shooter,16.25603,21.51383,4.709740227,off
8089487,4,572.64,1,0,off1,14.80265,3.04142,NA,off
8089487,4,572.64,1,0,off2,6.44743,47.79433,NA,off
8089487,4,572.64,1,0,off3,31.257,43.83484,NA,off
8089487,4,572.64,1,0,off4,17.79557,14.67156,NA,off
8089487,4,572.64,1,0,def1,12.44399,15.58904,NA,def
8089487,4,572.64,1,0,def2,6.97159,38.58075,NA,def
8089487,4,572.64,1,0,def3,18.5681,16.95979,NA,def
8089487,4,572.64,1,0,def4,15.29326,32.37089,NA,def
8089487,4,572.64,1,0,def5,12.4217,23.51917,NA,def
8125926,4,563.2,0,0,ball,4.7241,26.01208,NA,ball
8125926,4,563.2,0,0,shooter,4.65753,23.60636,4.295085892,off
8125926,4,563.2,0,0,off1,9.13085,16.82101,NA,off
8125926,4,563.2,0,0,off2,10.97219,20.61083,NA,off
8125926,4,563.2,0,0,off3,5.84885,1.05838,NA,off
8125926,4,563.2,0,0,off4,7.58769,33.68671,NA,off
8125926,4,563.2,0,0,def1,12.07023,32.07938,NA,def
8125926,4,563.2,0,0,def2,9.60371,6.59259,NA,def
8125926,4,563.2,0,0,def3,10.26006,21.54549,NA,def
8125926,4,563.2,0,0,def4,5.34176,26.62239,NA,def
8125926,4,563.2,0,0,def5,7.52238,22.59849,NA,def
8127446,4,561.68,0,0,ball,9.93252,23.26278,NA,ball
8127446,4,561.68,0,0,shooter,9.58192,22.46034,2.439038663,off
8127446,4,561.68,0,0,off1,9.68549,17.47219,NA,off
8127446,4,561.68,0,0,off2,15.61113,3.6288,NA,off
8127446,4,561.68,0,0,off3,7.08924,33.6307,NA,off
8127446,4,561.68,0,0,off4,3.50613,26.90442,NA,off
8127446,4,561.68,0,0,def1,18.99115,32.30859,NA,def
8127446,4,561.68,0,0,def2,21.37482,6.60573,NA,def
8127446,4,561.68,0,0,def3,10.86326,27.53356,NA,def
8127446,4,561.68,0,0,def4,5.6098,28.30672,NA,def
8127446,4,561.68,0,0,def5,7.23685,22.39285,NA,def
8142805,4,546.32,0,1,ball,8.45565,2.97517,NA,ball
8142805,4,546.32,0,1,shooter,8.89731,2.01081,2.736202032,off
8142805,4,546.32,0,1,off1,38.41336,4.90682,NA,off
8142805,4,546.32,0,1,off2,28.66373,42.35472,NA,off
8142805,4,546.32,0,1,off3,2.45688,39.26971,NA,off
8142805,4,546.32,0,1,off4,11.60989,15.73576,NA,off
8142805,4,546.32,0,1,def1,24.97488,11.8467,NA,def
8142805,4,546.32,0,1,def2,16.52288,31.25721,NA,def
8142805,4,546.32,0,1,def3,9.85471,5.34937,NA,def
8142805,4,546.32,0,1,def4,6.66299,25.34531,NA,def
8142805,4,546.32,0,1,def5,30.72677,13.1288,NA,def
8403040,4,524.09,1,0,ball,5.76707,22.20091,NA,ball
8403040,4,524.09,1,0,shooter,7.37768,21.80762,10.58737418,off
8403040,4,524.09,1,0,off1,33.15324,16.52299,NA,off
8403040,4,524.09,1,0,off2,6.04736,2.11732,NA,off
8403040,4,524.09,1,0,off3,34.75612,33.42167,NA,off
8403040,4,524.09,1,0,off4,9.1505,31.15099,NA,off
8403040,4,524.09,1,0,def1,25.30495,20.98052,NA,def
8403040,4,524.09,1,0,def2,29.69311,33.49123,NA,def
8403040,4,524.09,1,0,def3,7.286,12.5366,NA,def
8403040,4,524.09,1,0,def4,10.47517,23.73211,NA,def
8403040,4,524.09,1,0,def5,9.48168,23.69694,NA,def
8422120,4,505.03,1,0,ball,8.51196,22.81178,NA,ball
8422120,4,505.03,1,0,shooter,8.34659,23.17003,2.57322021,off
8422120,4,505.03,1,0,off1,28.7504,42.19127,NA,off
8422120,4,505.03,1,0,off2,13.29169,1.44865,NA,off
8422120,4,505.03,1,0,off3,5.42359,47.06189,NA,off
8422120,4,505.03,1,0,off4,34.13366,23.55664,NA,off
8422120,4,505.03,1,0,def1,19.16151,32.2659,NA,def
8422120,4,505.03,1,0,def2,8.31045,31.42901,NA,def
8422120,4,505.03,1,0,def3,9.74011,10.63729,NA,def
8422120,4,505.03,1,0,def4,7.9723,24.00216,NA,def
8422120,4,505.03,1,0,def5,13.3792,24.54707,NA,def
8493878,4,485.28,1,0,ball,9.11747,25.72811,NA,ball
8493878,4,485.28,1,0,shooter,9.47293,24.44149,4.054003045,off
8493878,4,485.28,1,0,off1,31.3434,24.7092,NA,off
8493878,4,485.28,1,0,off2,10.44348,45.10411,NA,off
8493878,4,485.28,1,0,off3,24.12593,42.91134,NA,off
8493878,4,485.28,1,0,off4,1.06981,35.71366,NA,off
8493878,4,485.28,1,0,def1,11.32156,21.11918,NA,def
8493878,4,485.28,1,0,def2,13.60989,32.8575,NA,def
8493878,4,485.28,1,0,def3,12.1277,32.6005,NA,def
8493878,4,485.28,1,0,def4,8.45296,23.29699,NA,def
8493878,4,485.28,1,0,def5,3.30141,30.07798,NA,def
8661635,4,427.52,1,0,ball,5.31115,21.74174,NA,ball
8661635,4,427.52,1,0,shooter,6.84868,19.81011,9.935006767,off
8661635,4,427.52,1,0,off1,37.63822,46.15432,NA,off
8661635,4,427.52,1,0,off2,60.21103,22.0384,NA,off
8661635,4,427.52,1,0,off3,21.88124,46.89649,NA,off
8661635,4,427.52,1,0,off4,12.57656,28.86983,NA,off
8661635,4,427.52,1,0,def1,1.05443,13.77532,NA,def
8661635,4,427.52,1,0,def2,14.07817,29.80845,NA,def
8661635,4,427.52,1,0,def3,31.91922,30.4333,NA,def
8661635,4,427.52,1,0,def4,55.99789,29.89891,NA,def
8661635,4,427.52,1,0,def5,8.93061,23.91655,NA,def
8695475,4,418.68,1,0,ball,10.22559,25.72212,NA,ball
8695475,4,418.68,1,0,shooter,11.92808,24.96814,12.51121113,off
8695475,4,418.68,1,0,off1,2.47771,47.04312,NA,off
8695475,4,418.68,1,0,off2,15.06174,3.5736,NA,off
8695475,4,418.68,1,0,off3,22.1154,42.13119,NA,off
8695475,4,418.68,1,0,off4,8.29759,17.59913,NA,off
8695475,4,418.68,1,0,def1,12.88346,23.40276,NA,def
8695475,4,418.68,1,0,def2,12.96352,31.8995,NA,def
8695475,4,418.68,1,0,def3,4.01058,35.40054,NA,def
8695475,4,418.68,1,0,def4,10.40242,15.53628,NA,def
8695475,4,418.68,1,0,def5,8.49163,24.88356,NA,def
8916749,4,400.4,0,1,ball,27.76504,29.91761,NA,ball
8916749,4,400.4,0,1,shooter,28.8037,30.02354,2.59419618,off
8916749,4,400.4,0,1,off1,13.85596,1.96079,NA,off
8916749,4,400.4,0,1,off2,6.18221,44.98136,NA,off
8916749,4,400.4,0,1,off3,31.09831,12.80436,NA,off
8916749,4,400.4,0,1,off4,17.94866,37.22706,NA,off
8916749,4,400.4,0,1,def1,25.61209,34.12504,NA,def
8916749,4,400.4,0,1,def2,12.85057,12.0065,NA,def
8916749,4,400.4,0,1,def3,18.95285,20.90547,NA,def
8916749,4,400.4,0,1,def4,6.0472,34.33548,NA,def
8916749,4,400.4,0,1,def5,13.62047,30.84872,NA,def
8941830,4,375.32,1,0,ball,16.65071,6.69787,NA,ball
8941830,4,375.32,1,0,shooter,16.68526,6.19018,2.261375221,off
8941830,4,375.32,1,0,off1,21.05787,43.33254,NA,off
8941830,4,375.32,1,0,off2,4.82068,26.4062,NA,off
8941830,4,375.32,1,0,off3,29.42082,39.84346,NA,off
8941830,4,375.32,1,0,off4,4.6885,33.23914,NA,off
8941830,4,375.32,1,0,def1,5.70258,25.2262,NA,def
8941830,4,375.32,1,0,def2,14.08834,32.91598,NA,def
8941830,4,375.32,1,0,def3,15.29085,9.42956,NA,def
8941830,4,375.32,1,0,def4,20.53424,16.96884,NA,def
8941830,4,375.32,1,0,def5,7.4818,26.19856,NA,def
8954990,4,362.16,0,0,ball,5.05182,23.10083,NA,ball
8954990,4,362.16,0,0,shooter,7.07806,22.14589,6.831033894,off
8954990,4,362.16,0,0,off1,9.26647,36.68906,NA,off
8954990,4,362.16,0,0,off2,27.20499,3.17501,NA,off
8954990,4,362.16,0,0,off3,21.16286,43.57937,NA,off
8954990,4,362.16,0,0,off4,26.11344,28.07679,NA,off
8954990,4,362.16,0,0,def1,22.00963,40.49849,NA,def
8954990,4,362.16,0,0,def2,8.55601,29.70959,NA,def
8954990,4,362.16,0,0,def3,17.84389,9.98494,NA,def
8954990,4,362.16,0,0,def4,6.26912,16.73439,NA,def
8954990,4,362.16,0,0,def5,8.29066,22.85561,NA,def
8977069,4,340.08,0,1,ball,24.32668,9.9339,NA,ball
8977069,4,340.08,0,1,shooter,24.96251,9.14364,1.424898254,off
8977069,4,340.08,0,1,off1,32.17073,34.58452,NA,off
8977069,4,340.08,0,1,off2,5.50226,18.37892,NA,off
8977069,4,340.08,0,1,off3,20.32346,45.7635,NA,off
8977069,4,340.08,0,1,off4,4.95292,40.41444,NA,off
8977069,4,340.08,0,1,def1,5.80326,18.23745,NA,def
8977069,4,340.08,0,1,def2,14.91182,35.23335,NA,def
8977069,4,340.08,0,1,def3,23.83089,30.35803,NA,def
8977069,4,340.08,0,1,def4,21.51178,12.64446,NA,def
8977069,4,340.08,0,1,def5,6.00908,34.07645,NA,def
8999988,4,317.16,1,0,ball,12.69766,42.76104,NA,ball
8999988,4,317.16,1,0,shooter,12.29092,42.39342,3.402937373,off
8999988,4,317.16,1,0,off1,37.27693,27.20709,NA,off
8999988,4,317.16,1,0,off2,7.40668,6.45634,NA,off
8999988,4,317.16,1,0,off3,26.47769,8.52352,NA,off
8999988,4,317.16,1,0,off4,5.29904,19.34604,NA,off
8999988,4,317.16,1,0,def1,5.641,17.51159,NA,def
8999988,4,317.16,1,0,def2,13.68514,40.71537,NA,def
8999988,4,317.16,1,0,def3,22.5727,28.97376,NA,def
8999988,4,317.16,1,0,def4,14.91786,15.80076,NA,def
8999988,4,317.16,1,0,def5,7.80566,31.11216,NA,def
9009228,4,307.92,1,0,ball,5.2048,20.94474,NA,ball
9009228,4,307.92,1,0,shooter,4.68618,19.8545,3.059326675,off
9009228,4,307.92,1,0,off1,39.11774,30.65162,NA,off
9009228,4,307.92,1,0,off2,8.64611,5.55369,NA,off
9009228,4,307.92,1,0,off3,13.40759,47.87909,NA,off
9009228,4,307.92,1,0,off4,34.79581,21.77077,NA,off
9009228,4,307.92,1,0,def1,6.154,14.93848,NA,def
9009228,4,307.92,1,0,def2,7.09893,31.37939,NA,def
9009228,4,307.92,1,0,def3,5.81231,20.9459,NA,def
9009228,4,307.92,1,0,def4,10.16576,16.68988,NA,def
9009228,4,307.92,1,0,def5,16.47646,23.86571,NA,def
9237304,4,240.84,0,0,ball,14.26588,47.06975,NA,ball
9237304,4,240.84,0,0,shooter,15.17884,44.53723,1.409470403,off
9237304,4,240.84,0,0,off1,22.48109,32.82578,NA,off
9237304,4,240.84,0,0,off2,3.16208,23.70131,NA,off
9237304,4,240.84,0,0,off3,8.57082,2.37798,NA,off
9237304,4,240.84,0,0,off4,21.06241,17.26833,NA,off
9237304,4,240.84,0,0,def1,20.42236,24.67808,NA,def
9237304,4,240.84,0,0,def2,4.75527,26.16957,NA,def
9237304,4,240.84,0,0,def3,8.08872,18.90242,NA,def
9237304,4,240.84,0,0,def4,16.51597,41.69303,NA,def
9237304,4,240.84,0,0,def5,14.90161,27.13975,NA,def
9461499,4,219.64,1,0,ball,5.13629,17.91499,NA,ball
9461499,4,219.64,1,0,shooter,4.93938,17.22303,9.241363444,off
9461499,4,219.64,1,0,off1,19.66478,30.11274,NA,off
9461499,4,219.64,1,0,off2,1.35159,37.35899,NA,off
9461499,4,219.64,1,0,off3,27.33646,19.32261,NA,off
9461499,4,219.64,1,0,off4,8.64362,37.02121,NA,off
9461499,4,219.64,1,0,def1,14.76673,32.44296,NA,def
9461499,4,219.64,1,0,def2,6.373,10.59198,NA,def
9461499,4,219.64,1,0,def3,20.60598,19.75129,NA,def
9461499,4,219.64,1,0,def4,2.4941,31.30039,NA,def
9461499,4,219.64,1,0,def5,6.44772,24.02965,NA,def
9480739,4,200.4,0,0,ball,26.21729,23.13198,NA,ball
9480739,4,200.4,0,0,shooter,25.94311,22.74675,2.530277141,off
9480739,4,200.4,0,0,off1,18.96896,40.26844,NA,off
9480739,4,200.4,0,0,off2,3.52994,35.11478,NA,off
9480739,4,200.4,0,0,off3,5.48027,48.22422,NA,off
9480739,4,200.4,0,0,off4,6.17242,1.78945,NA,off
