id_play,player_id,team,clock,x,y,v,kicker,phase
9128,993480,def,365.12,65.78454986,0.720332089,3.038745337,0,GENERAL_PLAY
9128,993834,att,365.12,44.77381174,-22.47085493,3.181176521,0,GENERAL_PLAY
9128,993917,def,365.12,61.44603447,-21.80952506,3.306629856,0,GENERAL_PLAY
9128,997501,att,365.12,13.29170398,-0.425118939,3.399216802,0,GENERAL_PLAY
9128,1002264,def,365.12,63.80641316,-18.26748517,2.765376076,0,GENERAL_PLAY
9128,1002404,att,365.12,68.04440874,0.329039624,2.469518174,0,GENERAL_PLAY
9128,1003130,att,365.12,64.15300737,-22.2813726,4.254957363,0,GENERAL_PLAY
9128,1004592,att,365.12,46.24024467,-12.83182098,3.301811309,0,GENERAL_PLAY
9128,1005000,att,365.12,65.9688713,-7.023872281,4.514291391,0,GENERAL_PLAY
9128,1005717,def,365.12,63.23961552,-11.79414071,3.510481622,0,GENERAL_PLAY
9128,1006130,att,365.12,47.62985706,-16.53789724,2.681713898,0,GENERAL_PLAY
9128,1006143,def,365.12,10.20900853,-5.359837193,2.176751349,0,GENERAL_PLAY
9128,1008280,att,365.12,60.74310918,4.055209804,4.245293895,0,GENERAL_PLAY
22384,260113,att,895.36,68.18793763,3.58015846,1.005203135,0,MARK
22384,270732,def,895.36,70.90028669,0.365129515,1.045555149,0,MARK
22384,290073,def,895.36,42.67183204,-14.45132545,1.814959323,0,MARK
22384,290641,att,895.36,12.15663097,35.52496093,1.558158354,0,MARK
22384,290797,def,895.36,78.86397127,2.244330823,1.129843036,0,MARK
22384,291492,def,895.36,11.71679884,31.73621995,0.482399373,0,MARK
22384,291545,def,895.36,23.29399609,-5.492434067,1.42939508,0,MARK
22384,293651,def,895.36,81.45544462,-0.352985336,1.510989549,0,MARK
22384,293846,att,895.36,24.40564544,-9.470554962,1.932309527,0,MARK
22384,294101,def,895.36,65.20611452,6.735324515,0.738227138,0,MARK
22384,294596,att,895.36,80.98598764,-1.322984777,2.782180258,0,MARK
22384,295136,def,895.36,63.28670956,-7.811018366,1.459136973,0,MARK
22384,295313,def,895.36,24.4277895,5.025869116,0.696041088,0,MARK
22384,295467,def,895.36,49.6557481,-0.890403361,0.916981556,0,MARK
22384,295584,att,895.36,33.01977648,5.826477462,0.654148793,0,MARK
22384,296205,att,895.36,35.70248457,-9.578677096,3.170602622,0,MARK
22384,296351,att,895.36,37.69976102,-9.290826442,4.627419608,1,MARK
22384,296422,att,895.36,-6.196787315,-2.056439102,1.115153749,0,MARK
22384,297373,def,895.36,31.71859867,-1.966986205,1.247982513,0,MARK
22384,298277,def,895.36,34.20787362,-7.42976681,1.878773655,0,MARK
22384,298421,att,895.36,44.33905155,15.30867753,0.996961809,0,MARK
22384,991988,att,895.36,37.95114867,20.205926,0.318412891,0,MARK
22384,992000,att,895.36,57.18941692,0.273137055,3.017451888,0,MARK
22384,992374,att,895.36,58.83347367,-7.849433372,2.870522251,0,MARK
22384,992468,att,895.36,66.33642645,16.04556136,2.486918558,0,MARK
22384,993480,att,895.36,4.902421329,-14.68382191,0.881625295,0,MARK
22384,996708,def,895.36,0.131395388,-0.631091936,0.778577329,0,MARK
22384,997501,def,895.36,75.00248387,8.93623801,1.382018831,0,MARK
22384,1002264,att,895.36,41.21445107,0.123452734,1.794558663,0,MARK
22384,1003130,def,895.36,52.04002214,-7.719271774,0.944949002,0,MARK
22384,1004592,def,895.36,14.46481746,41.08431579,1.647380444,0,MARK
22384,1004985,att,895.36,18.16227976,-23.07686023,1.662732435,0,MARK
22384,1005000,def,895.36,28.23029427,-13.71220807,1.3082354,0,MARK
22384,1005717,att,895.36,9.033317589,14.02984564,1.500175527,0,MARK
22384,1006130,def,895.36,60.76687699,-0.215679671,1.126363961,0,MARK
22384,1006143,att,895.36,60.02666904,10.21013999,1.022211453,0,MARK
30087,250267,att,1203.48,45.85354025,0.016840435,0.908994928,0,MARK
30087,270732,def,1203.48,76.45814975,3.241401261,0.979639965,0,MARK
30087,290073,def,1203.48,35.28698106,-18.82094019,0.058164464,0,MARK
30087,290117,att,1203.48,45.44383921,22.95186751,0.331830053,0,MARK
30087,290641,att,1203.48,13.46467294,39.03546261,0.919337654,0,MARK
30087,290797,def,1203.48,50.49101872,-2.094750043,0.300224515,0,MARK
30087,291492,def,1203.48,28.75251116,10.42359403,0.920367662,0,MARK
30087,291545,def,1203.48,3.014304531,40.21050423,3.603839298,0,MARK
30087,293651,def,1203.48,63.02270875,27.02039907,0.676741017,0,MARK
30087,294101,def,1203.48,67.85305337,19.09235697,1.06404233,0,MARK
30087,294596,att,1203.48,68.85034085,-0.738473586,1.912640121,0,MARK
30087,295467,def,1203.48,68.91705429,-6.421102457,0.335529113,0,MARK
30087,295584,att,1203.48,33.08464304,28.613999,1.486949933,0,MARK
30087,296205,att,1203.48,51.4399728,0.401028833,1.375160453,0,MARK
30087,296351,att,1203.48,51.95278603,-18.50665918,2.887967807,0,MARK
30087,297373,def,1203.48,49.75588017,1.963583411,1.353933446,0,MARK
30087,297452,att,1203.48,66.35057542,17.46593926,0.43213035,0,MARK
30087,298421,att,1203.48,35.10912849,18.49389319,0.851336908,0,MARK
30087,991988,att,1203.48,30.03414921,36.1669643,0.335515578,0,MARK
30087,992000,att,1203.48,58.02814557,27.80326261,2.568269976,1,MARK
30087,992351,def,1203.48,70.64060273,-2.117955427,0.97713706,0,MARK
30087,992374,att,1203.48,56.67083679,12.97488696,0.372489717,0,MARK
30087,993480,att,1203.48,-2.043599727,2.516408069,1.415163889,0,MARK
30087,993834,def,1203.48,47.8894845,23.39512996,1.212053336,0,MARK
30087,993917,att,1203.48,10.00837647,14.55607948,1.2351199,0,MARK
30087,996708,def,1203.48,-2.281453176,3.283965561,0.217164171,0,MARK
30087,997501,def,1203.48,76.94626668,-13.59335714,1.187485303,0,MARK
30087,1002264,att,1203.48,30.82110773,-0.173137897,1.448816519,0,MARK
30087,1002404,def,1203.48,17.61833771,31.32913243,0.44128733,0,MARK
30087,1003130,def,1203.48,16.66835854,27.63532097,1.050157179,0,MARK
